-0.001	0.001	0.006	-0.011	0.013	0.023
0.001	0.001	0.006	0.002	0.002	-0.004
-0.001	0.002	0.006	-0.003	-0.010	0.014
-0.003	-0.001	0.002	-0.004	0.026	0.018
-0.001	0.002	0.006	-0.004	0.013	0.027
-0.000	-0.000	0.006	0.006	-0.004	0.001
-0.003	0.002	0.003	-0.003	0.027	-0.000
-0.001	0.002	0.005	0.003	0.010	0.014
0.001	0.001	0.007	0.002	-0.030	0.010
-0.004	0.003	0.005	0.001	0.017	0.009
0.001	0.002	0.001	-0.003	0.009	0.014
-0.003	-0.001	0.004	-0.004	0.019	0.004
-0.002	0.000	0.005	-0.008	0.017	-0.013
0.000	0.000	0.004	0.006	-0.012	0.014
-0.001	0.003	0.005	0.011	0.010	0.004
0.000	0.000	0.004	-0.014	-0.000	0.014
-0.002	-0.001	0.007	-0.009	0.013	-0.004
-0.002	0.001	0.004	0.007	0.012	0.031
-0.001	-0.002	0.001	-0.025	-0.001	0.000
-0.002	0.001	0.005	-0.007	0.005	-0.009
-0.001	-0.001	0.002	-0.011	0.002	0.018
-0.002	-0.001	0.004	-0.035	0.012	0.009
-0.002	0.003	0.003	0.008	0.008	0.009
-0.002	0.001	0.007	0.006	0.012	0.018
0.000	0.000	0.006	-0.008	-0.004	0.014
0.001	-0.001	0.002	-0.011	-0.011	0.018
-0.002	0.001	0.006	-0.000	0.009	0.005
-0.002	0.000	0.002	-0.007	0.008	0.013
-0.001	0.003	0.000	0.012	-0.006	0.004
-0.003	0.001	0.002	0.017	0.026	0.008
-0.001	-0.002	0.002	-0.025	0.014	0.014
0.000	-0.000	0.004	-0.001	-0.000	0.014
-0.003	0.003	0.006	0.011	0.014	0.018
-0.001	0.001	0.004	-0.004	-0.006	0.009
-0.001	0.002	0.009	0.009	-0.002	0.027
0.000	0.002	0.006	0.020	-0.004	0.009
-0.001	0.001	0.004	0.017	0.006	0.009
-0.002	0.000	0.006	-0.008	0.009	0.000
0.000	-0.002	0.004	-0.015	-0.001	0.032
0.001	0.002	0.005	0.010	-0.014	0.000
-0.001	-0.002	0.002	-0.011	0.014	0.014
0.001	0.001	0.007	0.002	-0.006	-0.004
-0.002	-0.001	0.005	-0.028	0.016	0.009
-0.002	0.000	0.005	-0.001	0.004	0.014
-0.001	0.003	0.004	0.018	0.006	0.018
-0.001	0.001	0.006	0.009	0.002	0.009
-0.001	0.001	0.005	0.010	-0.013	0.009
0.000	0.001	0.002	0.007	0.007	0.018
-0.002	0.000	0.007	0.006	0.001	0.000
-0.002	0.000	0.006	-0.001	-0.003	0.014
-0.001	0.001	0.005	0.016	-0.001	-0.004
-0.001	0.002	0.003	0.004	0.002	-0.000
-0.000	0.000	0.001	-0.000	-0.008	0.000
0.001	0.001	0.006	-0.011	0.001	0.010
0.000	0.000	0.002	-0.007	-0.004	0.014
-0.001	0.002	0.006	0.003	0.001	0.027
-0.003	0.001	0.004	0.003	0.019	0.009
-0.001	0.001	0.006	-0.004	0.001	0.036
0.000	-0.000	0.002	-0.001	0.007	0.027
-0.002	0.001	0.004	0.020	0.013	-0.009
0.000	-0.001	0.006	-0.015	-0.004	0.010
-0.002	0.001	0.005	0.007	0.004	0.018
-0.003	0.001	0.006	-0.011	0.003	0.009
-0.003	-0.001	0.005	-0.018	0.035	-0.009
0.000	0.000	0.005	-0.021	0.004	0.001
-0.002	0.000	0.001	-0.020	0.016	0.013
-0.003	0.002	0.007	0.010	0.018	0.013
0.001	-0.002	0.005	0.001	0.009	0.001
0.000	0.001	0.010	0.019	0.007	0.019
-0.002	0.001	0.004	-0.007	0.012	0.004
-0.001	0.002	0.002	0.017	0.002	-0.000
-0.003	0.001	0.004	0.003	0.019	0.009
-0.002	0.004	0.001	0.015	0.016	0.013
