-0.002	-0.004	0.012	0.064	0.015	0.041
-0.001	-0.004	0.002	0.048	0.001	0.045
-0.000	-0.006	0.008	0.050	0.003	0.046
-0.001	-0.004	0.007	0.061	0.017	0.032
-0.002	-0.004	0.011	0.057	0.011	0.054
-0.001	-0.004	0.011	0.053	0.005	0.045
-0.000	-0.005	0.012	0.043	0.003	0.037
-0.001	-0.002	0.009	0.075	0.001	0.054
-0.002	-0.004	0.008	0.058	0.004	0.041
-0.005	-0.005	0.008	0.057	0.028	0.036
-0.003	-0.003	0.007	0.048	0.018	0.049
-0.002	-0.005	0.006	0.051	0.019	0.049
-0.003	-0.004	0.008	0.047	0.022	0.045
-0.002	-0.004	0.008	0.071	0.004	0.040
-0.000	-0.004	0.007	0.058	-0.002	0.054
-0.001	-0.004	0.007	0.047	-0.006	0.045
-0.003	-0.003	0.010	0.054	0.015	0.023
0.001	-0.003	0.012	0.040	-0.004	0.050
-0.002	-0.004	0.008	0.071	0.003	0.054
-0.001	-0.003	0.011	0.054	0.017	0.036
-0.003	-0.002	0.012	0.068	0.033	0.054
-0.002	-0.004	0.007	0.051	-0.001	0.054
-0.001	-0.004	0.007	0.054	0.005	0.045
-0.001	-0.003	0.011	0.061	0.005	0.036
-0.002	-0.003	0.008	0.085	0.015	0.045
-0.001	-0.002	0.006	0.069	0.013	0.027
-0.001	-0.003	0.010	0.047	0.013	0.036
-0.002	-0.004	0.012	0.050	0.015	0.041
-0.001	-0.003	0.011	0.054	0.017	0.050
-0.002	-0.005	0.011	0.043	0.023	0.036
0.001	-0.002	0.008	0.055	-0.015	0.041
-0.001	-0.004	0.005	0.041	-0.003	0.045
-0.001	-0.001	0.006	0.063	0.013	0.045
-0.000	-0.004	0.008	0.051	0.003	0.041
-0.000	-0.005	0.010	0.043	-0.005	0.037
-0.002	-0.004	0.010	0.044	0.019	0.041
-0.002	-0.004	0.009	0.057	0.019	0.041
-0.002	-0.001	0.010	0.065	0.031	0.036
-0.002	-0.005	0.005	0.038	0.004	0.036
-0.001	-0.003	0.011	0.047	0.005	0.050
-0.001	-0.002	0.008	0.069	-0.002	0.027
-0.002	-0.000	0.010	0.073	0.007	0.054
-0.001	-0.007	0.009	0.039	0.012	0.064
-0.002	-0.005	0.011	0.050	0.011	0.050
-0.003	-0.003	0.008	0.061	0.010	0.036
-0.002	-0.004	0.009	0.051	0.007	0.054
-0.003	-0.004	0.006	0.041	0.002	0.045
-0.003	-0.003	0.007	0.062	0.018	0.036
-0.001	-0.004	0.008	0.061	0.009	0.045
-0.004	-0.002	0.011	0.071	0.012	0.045
-0.002	-0.003	0.008	0.058	0.016	0.031
-0.000	-0.003	0.011	0.071	0.010	0.059
-0.002	-0.005	0.007	0.064	0.012	0.036
-0.001	-0.003	0.010	0.068	0.002	0.036
-0.001	-0.003	0.008	0.054	0.009	0.050
-0.002	-0.004	0.012	0.057	0.003	0.054
-0.000	-0.003	0.011	0.051	-0.001	0.046
-0.003	-0.001	0.013	0.082	0.013	0.058
-0.002	-0.002	0.006	0.059	0.008	0.031
0.001	-0.002	0.010	0.068	0.000	0.041
-0.002	-0.003	0.008	0.058	0.016	0.018
-0.001	-0.004	0.008	0.040	-0.002	0.032
-0.001	-0.003	0.007	0.055	0.017	0.036
-0.001	-0.006	0.006	0.047	0.013	0.041
-0.003	-0.003	0.009	0.061	0.002	0.049
-0.003	-0.004	0.010	0.040	0.002	0.045
-0.002	-0.001	0.007	0.072	0.012	0.036
-0.004	-0.006	0.006	0.061	0.026	0.027
-0.002	-0.003	0.008	0.072	0.015	0.045
-0.002	-0.004	0.012	0.057	0.004	0.041
-0.001	-0.004	0.011	0.047	0.017	0.032
-0.000	-0.003	0.006	0.072	-0.005	0.031
-0.001	-0.003	0.007	0.061	0.028	0.049
0.002	-0.005	0.009	0.036	-0.006	0.051
-0.001	-0.004	0.012	0.060	0.009	0.032
-0.001	-0.004	0.011	0.047	-0.006	0.032
-0.003	-0.007	0.013	0.038	0.026	0.050
-0.003	-0.004	0.010	0.047	0.014	0.032
-0.003	-0.006	0.013	0.053	0.014	0.041
-0.000	-0.004	0.006	0.051	-0.005	0.041
-0.001	-0.002	0.012	0.068	0.020	0.054
-0.002	-0.005	0.012	0.043	0.015	0.050
-0.001	-0.002	0.006	0.062	0.001	0.040
-0.001	-0.003	0.009	0.061	0.013	0.050
-0.002	-0.003	0.010	0.078	0.020	0.031
-0.001	-0.004	0.008	0.061	0.009	0.045
-0.001	-0.002	0.007	0.069	0.005	0.040
-0.000	-0.006	0.008	0.050	0.003	0.046
-0.000	-0.003	0.008	0.058	0.003	0.045
-0.001	-0.004	0.007	0.054	0.005	0.045
-0.001	-0.003	0.012	0.061	-0.003	0.050
0.001	-0.003	0.007	0.061	-0.007	0.036
-0.001	-0.003	0.007	0.061	0.005	0.049
-0.001	-0.002	0.007	0.082	0.005	0.040
-0.002	-0.003	0.012	0.064	0.004	0.045
-0.004	-0.002	0.007	0.052	0.024	0.031
-0.000	-0.005	0.007	0.037	-0.001	0.037
-0.002	-0.002	0.008	0.065	0.004	0.031
-0.000	-0.006	0.009	0.049	-0.004	0.032
-0.002	-0.006	0.007	0.043	0.012	0.045
-0.000	-0.003	0.011	0.071	-0.013	0.045
-0.000	-0.006	0.009	0.029	0.007	0.046
-0.002	-0.003	0.008	0.058	0.015	0.045
0.001	-0.006	0.006	0.026	0.012	0.041
-0.001	-0.004	0.008	0.061	0.009	0.032
-0.000	-0.004	0.007	0.065	-0.013	0.041
0.002	-0.008	0.009	0.022	-0.007	0.069
-0.002	-0.005	0.011	0.057	0.000	0.036
-0.002	-0.006	0.013	0.029	-0.003	0.033
-0.000	-0.003	0.007	0.058	0.010	0.045
-0.002	-0.003	0.011	0.064	0.011	0.058
-0.002	-0.006	0.011	0.029	0.012	0.032
-0.001	-0.003	0.011	0.068	-0.007	0.050
-0.001	-0.004	0.007	0.041	0.005	0.045
-0.003	-0.004	0.008	0.047	0.022	0.031
-0.002	-0.003	0.008	0.072	0.016	0.031
-0.001	-0.004	0.007	0.048	-0.006	0.032
-0.002	-0.004	0.009	0.064	0.008	0.041
-0.001	-0.004	0.012	0.053	-0.002	0.032
-0.002	-0.004	0.009	0.064	0.007	0.054
-0.000	-0.003	0.008	0.058	0.002	0.059
-0.003	-0.004	0.012	0.040	0.010	0.032
-0.001	-0.004	0.009	0.047	0.001	0.045
-0.001	-0.003	0.009	0.061	0.012	0.063
-0.005	-0.003	0.006	0.042	0.026	0.049
-0.003	-0.003	0.012	0.054	0.022	0.036
-0.003	-0.003	0.011	0.041	0.006	0.050
-0.002	-0.004	0.003	0.059	0.012	0.027
-0.002	-0.004	0.012	0.044	0.004	0.041
-0.001	-0.003	0.011	0.054	-0.006	0.036
-0.003	-0.003	0.006	0.048	0.002	0.063
-0.003	-0.004	0.007	0.048	0.006	0.045
-0.001	-0.002	0.010	0.055	0.013	0.027
-0.000	-0.004	0.006	0.051	-0.005	0.041
-0.001	-0.003	0.008	0.048	-0.003	0.050
-0.003	-0.002	0.013	0.054	0.026	0.041
-0.000	-0.004	0.013	0.056	0.006	0.055
0.001	-0.003	0.008	0.041	-0.004	0.050
-0.002	-0.002	0.005	0.059	-0.008	0.045
-0.002	-0.005	0.008	0.044	0.016	0.036
-0.000	-0.005	0.008	0.030	0.002	0.064
-0.003	-0.002	0.012	0.048	0.021	0.067
0.002	-0.001	0.011	0.058	-0.014	0.050
-0.002	-0.004	0.007	0.044	0.012	0.040
-0.002	-0.003	0.010	0.058	0.031	0.045
-0.001	-0.003	0.013	0.040	0.002	0.037
0.001	-0.005	0.014	0.032	0.004	0.046
-0.002	-0.001	0.005	0.053	0.015	0.062
-0.002	-0.003	0.012	0.030	0.015	0.046
-0.003	-0.006	0.008	0.026	0.021	0.054
-0.003	-0.003	0.008	0.041	0.021	0.063
-0.000	-0.004	0.003	0.038	-0.013	0.054
-0.003	-0.004	0.011	0.040	0.018	0.032
-0.001	-0.003	0.008	0.041	0.009	0.050
-0.002	-0.001	0.007	0.045	0.011	0.063
-0.003	-0.001	0.006	0.070	0.015	0.017
