0.002	-0.003	-0.004	-0.007	-0.001	-0.009
0.001	-0.003	0.001	-0.025	-0.002	-0.004
0.005	-0.006	-0.009	-0.032	-0.024	0.001
0.001	-0.004	-0.004	-0.018	0.005	0.018
0.005	-0.002	0.001	-0.025	-0.016	0.001
0.002	-0.000	-0.004	-0.013	-0.013	0.000
0.005	-0.003	-0.008	-0.011	-0.020	0.009
0.003	-0.004	-0.005	-0.032	-0.023	0.005
0.003	-0.006	-0.003	-0.033	-0.004	0.014
0.003	-0.003	-0.007	-0.017	-0.019	0.009
0.000	-0.004	-0.006	-0.028	0.027	0.013
0.002	-0.003	0.001	-0.015	0.003	0.005
0.003	-0.004	-0.000	-0.033	-0.008	0.019
0.002	-0.004	-0.006	-0.035	0.003	0.000
0.002	-0.005	-0.003	-0.043	0.003	-0.004
0.003	-0.002	-0.004	-0.017	-0.007	0.000
0.001	-0.003	-0.006	-0.024	-0.002	-0.005
0.005	-0.005	-0.004	-0.025	-0.009	0.019
0.000	-0.004	-0.004	-0.042	0.012	0.000
0.004	-0.005	-0.004	-0.022	-0.014	0.023
0.002	-0.004	-0.003	-0.015	-0.009	0.000
0.001	-0.003	-0.003	-0.011	-0.002	-0.004
0.004	-0.004	-0.005	-0.035	-0.017	-0.013
0.002	-0.002	-0.005	-0.021	-0.017	0.005
0.002	-0.005	-0.005	-0.029	-0.005	0.009
0.004	-0.002	-0.005	-0.027	-0.041	0.005
0.002	-0.003	-0.004	-0.014	-0.012	-0.009
0.001	-0.003	-0.003	-0.018	-0.014	-0.004
0.003	-0.002	-0.006	-0.003	-0.015	0.000
0.004	-0.004	-0.001	-0.036	-0.018	0.015
0.002	-0.006	-0.005	-0.036	-0.004	-0.008
0.003	-0.006	-0.000	-0.040	-0.007	0.001
0.003	-0.002	-0.004	-0.017	-0.007	0.000
0.001	-0.003	-0.004	-0.025	0.006	-0.004
0.003	-0.004	-0.001	-0.046	-0.022	-0.008
0.001	-0.003	-0.003	-0.025	-0.003	0.009
0.002	-0.004	-0.004	-0.015	-0.001	0.014
-0.000	-0.004	-0.001	-0.015	-0.004	0.000
0.004	-0.001	-0.001	-0.014	-0.006	-0.004
-0.002	0.000	-0.007	0.015	0.013	-0.001
0.002	-0.003	-0.004	-0.014	-0.013	0.005
0.000	-0.004	-0.000	-0.029	0.012	0.000
0.001	-0.004	-0.003	-0.032	-0.002	0.005
0.002	-0.004	-0.005	-0.028	-0.016	0.000
0.001	-0.003	-0.004	-0.024	-0.018	-0.004
0.003	-0.002	-0.002	-0.024	-0.027	0.001
0.003	-0.004	-0.006	-0.031	-0.038	0.005
0.002	-0.005	-0.005	-0.042	-0.005	0.023
0.003	0.000	0.002	0.030	-0.011	-0.004
0.002	-0.001	-0.007	0.007	-0.013	0.009
0.002	-0.003	-0.005	-0.000	-0.005	0.018
0.001	-0.003	-0.001	-0.032	0.001	0.009
0.004	-0.000	-0.005	0.007	-0.029	-0.013
0.001	-0.007	-0.003	-0.040	0.009	0.010
0.003	-0.003	-0.006	-0.024	-0.015	0.009
0.002	-0.003	-0.000	-0.001	-0.013	0.005
0.004	-0.003	-0.007	-0.014	-0.002	-0.009
0.001	-0.002	-0.003	-0.011	-0.014	0.014
0.004	-0.003	-0.005	-0.028	-0.017	-0.008
0.003	-0.002	-0.005	-0.024	-0.012	0.014
0.001	-0.003	-0.006	-0.004	0.009	-0.005
0.002	-0.003	-0.006	-0.020	-0.009	0.005
0.004	-0.004	-0.003	-0.035	-0.010	0.001
0.003	-0.002	-0.002	-0.017	-0.015	0.001
0.003	-0.004	-0.005	-0.018	-0.023	0.005
0.003	-0.003	-0.005	-0.031	-0.011	0.009
0.004	-0.004	-0.004	-0.042	-0.013	0.001
0.003	-0.001	-0.001	-0.017	-0.011	0.005
0.004	-0.001	-0.010	-0.013	-0.021	-0.005
0.002	-0.003	-0.001	-0.008	0.006	0.018
0.002	-0.005	-0.004	-0.042	0.011	0.010
0.001	-0.003	0.001	-0.019	0.009	0.023
0.002	-0.003	-0.006	-0.007	-0.009	0.004
0.002	-0.004	-0.004	-0.022	0.011	0.000
0.005	-0.003	-0.002	-0.038	-0.027	-0.003
0.002	-0.004	-0.001	-0.015	-0.017	0.014
0.003	-0.003	-0.009	-0.030	-0.011	0.009
0.001	-0.002	-0.001	-0.024	0.001	0.014
0.001	-0.004	-0.005	-0.032	0.014	-0.009
0.002	-0.003	-0.005	-0.014	-0.006	0.031
0.003	-0.002	-0.005	0.003	-0.011	0.000
0.001	-0.002	-0.000	-0.011	-0.006	0.000
0.001	-0.003	-0.004	-0.045	-0.006	-0.004
0.003	-0.002	-0.007	-0.003	-0.007	-0.000
-0.001	-0.002	-0.006	-0.030	0.010	-0.000
0.001	-0.001	-0.002	-0.010	-0.003	0.005
0.003	-0.003	-0.004	-0.038	-0.007	-0.004
0.002	-0.000	-0.009	0.015	-0.028	-0.001
0.004	-0.004	-0.006	-0.035	-0.010	0.014
0.001	-0.003	-0.003	-0.011	-0.003	0.009
0.004	-0.001	-0.006	0.000	-0.022	0.009
0.003	-0.007	-0.004	-0.060	-0.007	-0.003
0.001	-0.002	-0.004	-0.024	-0.006	0.000
0.001	-0.002	-0.003	-0.011	0.009	0.000
0.002	-0.004	-0.005	-0.028	-0.017	0.014
0.003	-0.002	-0.004	-0.004	-0.007	0.000
0.002	-0.004	-0.005	-0.014	-0.016	0.000
-0.000	-0.002	-0.004	-0.007	-0.012	0.004
0.001	-0.003	-0.006	-0.011	-0.003	0.009
0.004	-0.004	-0.005	-0.028	-0.006	0.001
0.003	-0.004	-0.004	-0.012	-0.019	0.005
0.003	-0.003	-0.004	-0.031	-0.019	-0.004
0.003	-0.004	-0.003	-0.025	-0.027	0.019
0.001	-0.003	-0.001	-0.011	-0.010	-0.004
0.003	-0.003	-0.003	-0.018	-0.004	0.010
0.005	-0.003	-0.006	-0.031	-0.039	0.010
0.001	-0.002	-0.003	-0.004	-0.003	0.013
0.003	-0.003	-0.003	-0.018	-0.004	0.010
0.003	-0.003	0.001	-0.019	-0.027	0.010
0.004	-0.003	-0.006	-0.041	-0.010	0.005
0.002	-0.003	-0.001	-0.015	-0.005	0.005
0.002	-0.003	-0.004	-0.014	-0.012	-0.009
0.003	-0.002	-0.009	-0.030	-0.023	0.000
0.001	-0.003	-0.005	-0.024	0.013	0.009
0.003	-0.004	-0.004	-0.032	-0.007	0.005
0.002	-0.005	-0.003	-0.036	0.015	-0.004
0.002	-0.005	-0.006	-0.028	0.003	0.009
0.001	-0.003	-0.005	-0.031	0.001	0.009
0.004	-0.003	-0.002	-0.028	-0.009	-0.008
0.001	-0.003	-0.005	-0.031	0.025	0.009
0.001	-0.003	-0.003	-0.018	0.009	0.009
0.002	-0.005	-0.003	-0.016	0.003	-0.004
0.003	-0.002	-0.002	-0.017	-0.015	-0.013
0.003	-0.006	-0.008	-0.025	-0.007	0.000
0.002	-0.003	-0.006	-0.020	-0.009	0.005
0.002	-0.004	-0.002	-0.028	-0.008	-0.013
0.003	-0.003	-0.006	-0.024	-0.015	-0.004
0.003	-0.002	-0.001	-0.004	-0.023	0.014
0.004	-0.004	-0.004	-0.042	-0.014	0.014
0.003	-0.001	-0.004	0.010	0.004	0.004
0.003	-0.002	-0.003	-0.011	-0.027	0.001
0.002	-0.004	-0.004	-0.021	-0.013	0.014
0.002	-0.004	-0.003	-0.022	0.003	0.014
0.001	-0.002	-0.003	-0.004	-0.002	0.000
0.002	-0.003	-0.005	0.006	-0.016	-0.009
0.003	-0.003	-0.004	-0.004	-0.019	0.009
0.003	-0.002	-0.003	-0.004	-0.015	0.000
0.003	-0.006	-0.003	-0.026	-0.014	-0.013
0.003	-0.003	-0.005	-0.024	-0.023	-0.004
0.004	-0.005	-0.007	-0.049	-0.013	-0.004
0.003	-0.003	-0.005	-0.011	-0.023	0.009
0.003	-0.003	-0.004	-0.018	-0.019	-0.004
0.003	-0.003	-0.004	-0.025	-0.008	0.023
0.002	-0.004	-0.005	-0.021	-0.004	-0.013
0.002	-0.004	-0.001	-0.035	-0.004	-0.013
0.005	-0.006	-0.000	-0.033	-0.032	0.015
0.003	-0.004	-0.004	-0.025	-0.019	0.005
0.002	-0.004	-0.001	-0.029	-0.017	0.014
0.001	-0.001	-0.001	-0.010	-0.010	-0.009
0.003	-0.006	-0.003	-0.026	-0.015	0.001
0.000	-0.001	-0.006	-0.013	0.004	0.009
0.002	-0.004	-0.004	-0.021	-0.012	0.000
0.001	-0.003	-0.001	-0.018	0.001	0.009
0.003	-0.001	-0.004	-0.003	-0.019	0.005
0.001	-0.003	-0.003	-0.018	-0.014	0.009
0.002	-0.004	-0.001	-0.035	-0.028	0.001
0.003	-0.002	-0.006	-0.003	-0.015	0.000
0.001	-0.006	-0.004	-0.032	-0.006	0.000
0.003	-0.002	-0.001	-0.024	-0.035	0.014
0.002	-0.003	-0.004	-0.021	-0.001	0.005
0.002	-0.005	-0.001	-0.029	-0.005	0.010
0.000	-0.005	-0.004	-0.042	-0.000	0.009
0.002	-0.004	-0.007	-0.021	-0.013	0.013
0.001	-0.006	-0.003	-0.039	-0.002	-0.013
0.003	-0.004	-0.003	-0.039	-0.003	0.005
0.003	-0.003	-0.003	-0.025	-0.016	0.023
0.003	-0.003	-0.003	-0.032	-0.004	0.010
0.003	-0.003	-0.004	-0.032	0.004	0.010
0.004	-0.004	-0.005	-0.014	-0.029	0.001
0.003	-0.003	-0.007	-0.024	-0.007	0.009
0.004	-0.005	-0.004	-0.036	-0.013	-0.004
0.004	-0.001	-0.002	-0.021	-0.010	-0.004
0.001	-0.004	-0.006	-0.031	-0.002	-0.009
0.003	-0.007	-0.004	-0.047	-0.007	-0.003
0.002	-0.005	-0.001	-0.036	0.007	0.010
0.003	-0.004	0.001	-0.033	-0.015	0.019
0.004	-0.004	-0.004	-0.022	-0.026	0.014
0.003	-0.004	-0.004	-0.012	-0.018	-0.008
0.003	-0.006	-0.004	-0.032	-0.019	0.001
0.003	-0.004	-0.005	-0.025	-0.011	0.005
0.003	-0.003	-0.007	-0.017	-0.019	0.009
0.003	-0.002	-0.004	-0.004	-0.007	-0.013
