0.001	0.000	0.004	0.023	0.005	-0.004
-0.002	0.002	-0.006	0.029	0.028	0.007
0.002	0.001	-0.002	0.028	0.015	-0.023
0.002	-0.003	-0.000	0.005	-0.001	-0.009
0.001	0.002	-0.002	0.018	0.021	-0.000
-0.002	0.001	0.000	0.020	0.060	-0.023
0.002	0.001	0.000	0.014	0.022	-0.009
0.000	0.001	-0.001	0.014	0.043	-0.009
-0.000	0.002	0.001	0.034	0.028	-0.018
0.002	0.001	0.001	0.013	0.015	-0.009
0.003	0.002	-0.002	0.025	-0.004	-0.000
0.000	0.002	0.001	0.021	0.027	-0.005
0.002	0.002	-0.002	0.028	0.003	-0.018
-0.000	0.001	-0.001	0.028	0.020	-0.009
0.000	0.002	0.004	0.014	0.023	-0.004
0.001	0.000	0.001	0.010	0.021	-0.018
-0.000	0.001	0.004	0.020	0.024	-0.009
0.001	0.000	0.000	0.017	0.018	-0.018
-0.001	0.002	0.000	0.011	0.030	-0.014
0.001	0.003	-0.001	0.032	0.025	-0.010
0.002	0.001	-0.002	0.021	0.003	-0.009
-0.002	0.002	0.002	0.034	0.032	-0.005
0.002	0.002	0.005	0.020	0.015	-0.004
-0.000	0.002	-0.002	0.035	0.004	-0.019
0.003	-0.001	-0.000	0.009	0.005	-0.009
0.000	-0.000	0.001	0.006	0.027	-0.000
-0.001	0.002	-0.001	0.031	0.026	-0.014
0.001	-0.002	-0.004	0.003	-0.006	-0.014
-0.000	0.002	0.000	0.028	0.024	-0.032
-0.001	0.001	-0.001	0.017	0.038	-0.019
0.001	0.000	-0.000	0.017	0.017	-0.005
-0.000	-0.000	-0.000	0.013	0.024	-0.014
-0.001	0.003	0.001	0.031	0.022	-0.023
0.001	0.000	-0.006	0.004	0.033	-0.019
0.000	-0.000	0.005	0.006	0.028	-0.013
-0.003	0.002	0.001	0.031	0.046	-0.014
-0.000	-0.000	-0.006	0.015	0.016	-0.028
-0.001	0.001	0.001	0.010	0.034	-0.005
-0.000	0.002	0.000	0.035	0.012	-0.018
0.001	0.002	-0.001	0.018	0.013	-0.014
-0.000	0.001	0.000	0.014	0.012	-0.009
0.001	0.002	0.000	0.031	0.006	-0.027
-0.000	-0.000	0.000	-0.007	0.013	-0.027
0.002	-0.000	-0.001	0.014	-0.004	-0.013
-0.000	0.002	0.004	0.041	0.023	-0.005
0.003	0.003	-0.001	0.025	0.001	-0.022
0.001	0.002	-0.000	0.024	0.017	-0.000
0.001	0.002	0.001	0.017	0.021	-0.014
0.000	0.002	0.000	0.014	0.024	-0.018
0.001	0.002	-0.002	0.025	0.010	-0.014
0.001	0.000	0.001	0.016	0.033	-0.005
-0.000	0.001	0.000	0.014	0.012	-0.009
-0.001	0.001	-0.004	0.011	0.018	-0.019
0.000	0.001	0.002	0.020	0.031	0.004
0.001	0.002	0.004	0.024	0.017	-0.013
0.002	0.001	-0.000	0.020	0.010	0.004
0.002	0.001	0.002	0.020	-0.005	-0.009
0.002	0.002	0.000	0.021	-0.001	-0.018
0.002	-0.001	-0.003	0.013	0.015	-0.018
0.002	0.001	0.000	0.014	-0.001	-0.009
-0.000	-0.000	-0.005	0.007	0.020	-0.027
-0.000	-0.000	-0.001	0.013	0.031	-0.014
0.002	-0.000	-0.002	0.000	0.003	-0.013
0.002	-0.000	-0.002	0.007	0.014	-0.000
0.000	-0.000	0.002	0.013	0.031	0.000
0.000	0.001	-0.000	0.014	0.011	0.004
-0.000	0.001	-0.001	0.021	0.032	-0.023
0.001	0.000	0.005	0.002	0.033	-0.017
0.000	0.002	-0.002	0.015	0.015	-0.005
-0.001	0.002	0.000	0.011	0.030	-0.014
0.002	0.003	0.000	0.022	0.011	-0.027
0.001	0.002	0.000	0.024	0.017	-0.014
0.001	0.002	-0.003	0.031	0.020	0.013
-0.001	0.002	0.003	0.010	0.038	-0.014
-0.001	0.001	-0.001	0.017	0.038	-0.019
-0.000	0.001	-0.004	0.021	0.023	-0.010
-0.000	0.001	0.001	0.020	0.015	0.004
0.001	0.002	-0.000	0.038	0.017	-0.014
0.000	-0.001	0.001	-0.001	0.027	0.009
-0.000	-0.000	-0.005	0.007	0.043	-0.014
-0.002	0.000	-0.001	0.000	0.021	-0.014
0.000	0.002	0.002	0.027	0.031	-0.005
0.000	0.002	-0.001	0.021	0.019	-0.005
0.001	0.001	0.000	-0.003	0.006	-0.018
0.001	0.002	-0.001	0.024	0.025	-0.027
-0.000	0.001	-0.006	0.015	0.027	-0.010
0.002	0.001	0.002	0.027	0.007	-0.009
-0.002	0.001	-0.004	0.008	0.037	-0.023
-0.000	0.001	-0.000	0.027	0.012	-0.009
0.000	0.002	0.001	0.007	0.027	-0.005
-0.000	0.001	-0.002	0.021	0.016	-0.010
-0.002	-0.001	-0.003	0.007	0.028	-0.005
-0.000	0.004	-0.001	0.036	0.008	-0.001
0.002	-0.001	0.001	-0.001	0.015	-0.017
0.002	0.002	0.004	0.034	0.022	0.009
0.001	0.000	-0.000	0.023	0.029	-0.005
-0.002	0.000	0.005	0.006	0.017	-0.013
0.001	0.002	0.001	0.011	0.010	-0.013
0.001	0.002	-0.001	0.031	0.013	-0.000
-0.001	-0.001	-0.000	0.003	0.042	-0.009
-0.001	0.002	0.001	0.017	0.034	-0.027
-0.000	-0.000	-0.002	0.007	0.028	-0.014
0.001	-0.001	-0.000	-0.004	0.017	-0.009
0.000	0.001	0.000	0.007	0.023	-0.009
-0.001	0.002	-0.001	0.031	0.026	-0.014
-0.000	-0.001	-0.003	0.006	0.039	-0.005
0.002	0.001	0.000	0.007	-0.012	-0.022
-0.001	-0.001	-0.001	0.003	0.026	-0.009
0.001	0.002	-0.002	0.018	0.021	-0.014
-0.001	0.000	0.000	0.010	0.042	-0.018
-0.001	0.001	0.001	0.017	0.022	-0.005
0.001	0.000	-0.005	0.011	0.014	-0.018
0.003	0.002	0.001	0.017	0.008	0.000
-0.000	0.000	0.000	0.000	0.001	-0.027
0.002	0.002	-0.005	0.015	0.019	-0.018
0.001	0.000	-0.002	0.011	0.021	-0.005
-0.001	0.002	0.001	0.024	0.023	-0.027
-0.000	0.001	-0.002	0.021	0.016	-0.010
0.001	-0.001	-0.001	0.003	0.013	-0.009
-0.001	0.003	0.000	0.025	0.041	-0.010
0.001	0.001	0.000	-0.003	0.005	-0.004
0.000	0.001	-0.002	0.007	0.039	0.004
-0.000	0.002	-0.001	0.035	0.020	-0.019
0.002	0.001	-0.001	0.014	0.007	-0.009
0.001	-0.002	-0.000	-0.011	0.017	-0.013
0.000	0.004	0.001	0.022	0.015	-0.000
0.001	0.002	0.002	0.017	0.037	-0.013
-0.000	0.001	-0.002	0.028	0.005	-0.023
-0.002	-0.000	-0.002	0.014	0.028	-0.001
0.001	0.004	0.001	0.039	0.010	-0.018
0.001	-0.002	0.001	-0.011	0.009	0.000
0.001	0.000	0.004	0.016	0.017	-0.004
-0.001	0.002	0.003	0.024	0.014	-0.014
0.001	0.002	-0.001	-0.003	0.025	-0.014
0.002	0.001	-0.001	0.021	0.019	-0.009
-0.002	-0.001	0.001	-0.001	0.040	-0.018
0.001	0.004	0.000	0.039	0.017	-0.018
-0.001	-0.001	-0.002	-0.003	0.022	-0.009
-0.000	-0.001	0.005	-0.002	0.028	-0.017
-0.002	0.000	0.001	-0.000	0.028	-0.000
0.001	0.001	-0.001	-0.003	0.013	0.009
0.001	0.002	0.001	0.024	0.010	-0.014
0.001	0.000	0.001	0.017	0.009	-0.004
-0.000	0.002	0.001	0.034	0.028	-0.018
0.000	0.002	0.002	0.021	0.019	-0.005
0.001	0.002	0.004	0.017	0.006	-0.013
-0.000	0.001	0.000	0.021	0.023	-0.009
-0.001	0.002	-0.004	0.025	0.030	-0.014
0.000	0.002	0.005	0.014	0.016	-0.004
-0.000	-0.001	0.000	-0.001	0.012	-0.018
-0.000	-0.001	-0.001	0.006	0.031	0.009
-0.001	0.001	0.002	0.010	0.026	-0.018
0.000	0.002	0.000	0.021	0.012	-0.005
0.000	0.002	-0.001	0.008	0.019	-0.005
0.002	0.001	0.001	0.013	0.015	-0.009
0.000	0.002	0.004	0.020	0.035	-0.005
0.002	0.001	0.000	0.020	0.011	-0.022
0.001	0.002	-0.004	0.025	0.018	-0.027
0.001	0.001	0.001	0.003	0.010	-0.018
0.000	0.002	0.004	0.027	0.023	-0.005
0.000	0.001	0.001	0.007	0.016	-0.009
0.002	0.001	-0.004	0.015	0.000	-0.036
-0.001	0.003	0.004	0.031	0.030	-0.009
-0.000	0.002	-0.004	0.015	0.024	-0.019
0.000	0.001	0.004	0.006	0.023	0.005
0.001	0.005	0.003	0.046	0.025	-0.014
0.002	0.005	0.000	0.029	0.010	0.004
-0.001	0.003	0.001	0.025	0.033	0.004
0.000	0.002	0.002	0.021	0.019	-0.005
0.001	0.003	0.002	0.017	0.024	0.004
-0.000	-0.001	-0.001	-0.007	0.032	-0.018
-0.001	0.003	0.003	0.031	0.015	-0.023
-0.000	0.001	-0.001	0.021	0.031	-0.009
0.000	0.003	0.004	0.028	0.035	-0.000
-0.001	0.003	0.000	0.032	0.030	-0.023
0.002	0.001	-0.001	0.021	0.019	-0.009
-0.000	-0.000	0.001	0.013	0.016	-0.013
0.000	0.002	0.000	0.021	0.035	-0.005
0.000	0.004	0.000	0.028	0.035	-0.014
0.000	0.002	-0.002	0.022	0.027	-0.005
0.003	0.000	0.005	0.009	0.008	-0.004
0.002	0.001	0.001	0.027	0.015	-0.009
0.001	0.002	-0.000	0.031	0.005	-0.000
0.003	0.000	-0.000	0.017	0.004	-0.004
