0.000	0.001	-0.001	0.001	0.019	0.004
0.002	0.001	0.002	0.007	-0.006	0.018
-0.001	0.003	-0.001	0.018	0.014	0.004
-0.001	0.004	0.001	0.039	0.022	-0.005
0.002	0.002	-0.000	0.028	0.010	0.009
0.002	0.004	0.000	0.028	-0.002	0.013
0.002	0.005	0.000	0.049	-0.001	0.004
0.001	0.003	0.006	0.030	0.024	0.005
-0.000	0.004	-0.001	0.042	0.019	-0.001
0.001	0.003	0.000	0.025	0.005	0.004
-0.001	0.003	0.004	0.024	0.018	0.004
-0.002	0.006	-0.001	0.037	0.021	-0.019
0.002	0.003	0.001	0.035	0.003	-0.000
0.001	0.004	0.001	0.039	0.009	0.009
-0.000	0.002	-0.001	0.028	0.008	-0.005
0.001	0.004	0.000	0.046	0.005	-0.005
0.002	0.004	0.002	0.035	-0.005	-0.000
0.001	0.002	0.002	0.017	-0.011	0.014
0.000	0.004	0.004	0.035	-0.001	0.013
0.001	0.003	-0.002	0.032	0.009	-0.010
0.001	0.003	0.003	0.031	0.025	-0.009
0.002	0.005	0.000	0.029	0.010	0.018
0.000	0.004	0.001	0.022	0.015	0.013
0.002	0.005	0.003	0.028	0.018	-0.009
0.002	0.004	-0.004	0.029	-0.001	-0.001
0.001	0.001	-0.001	0.004	0.001	0.022
0.000	0.002	-0.000	0.034	0.034	0.008
0.001	0.002	-0.001	0.031	0.014	-0.027
0.001	0.004	-0.002	0.039	0.009	0.008
0.002	0.002	0.000	0.021	-0.001	0.009
0.001	0.005	0.004	0.032	0.017	-0.000
0.002	0.005	0.000	0.036	-0.001	0.004
0.001	0.002	0.001	0.017	0.021	-0.000
0.001	0.007	0.000	0.053	0.016	0.004
0.001	0.004	0.001	0.032	0.021	-0.005
0.002	0.002	-0.002	0.028	0.002	0.009
0.000	0.002	0.001	0.028	0.015	0.009
-0.002	0.005	-0.002	0.036	0.040	-0.010
-0.000	0.004	0.001	0.042	0.027	-0.001
0.002	0.003	-0.001	0.029	0.006	0.013
-0.000	0.004	0.004	0.035	-0.000	-0.000
0.004	0.001	-0.002	0.007	-0.010	0.005
-0.001	0.004	-0.002	0.026	0.022	-0.019
0.001	0.003	0.000	0.031	0.017	-0.009
0.001	0.004	-0.004	0.033	0.005	-0.005
0.002	0.005	-0.001	0.049	0.006	0.004
-0.002	0.005	0.004	0.056	0.013	-0.010
0.003	0.000	0.001	0.017	-0.003	-0.004
0.001	0.004	-0.002	0.046	0.021	-0.005
0.001	0.005	-0.001	0.060	0.001	0.012
0.000	0.004	0.004	0.028	0.011	-0.000
0.003	0.003	0.001	0.038	-0.015	0.005
0.002	0.005	-0.006	0.030	0.002	0.003
-0.000	0.004	-0.000	0.042	0.011	0.013
0.003	0.002	0.001	0.031	-0.015	0.000
0.000	0.004	0.004	0.028	0.011	-0.000
