0.800	0.404	0.029	-6.860	12.866	11.639
0.800	0.403	0.028	-6.874	12.863	11.621
0.800	0.400	0.029	-6.875	12.878	11.639
0.800	0.402	0.027	-6.888	12.858	11.644
0.800	0.404	0.028	-6.853	12.862	11.639
0.801	0.401	0.028	-6.892	12.868	11.635
0.799	0.402	0.027	-6.870	12.865	11.639
0.802	0.403	0.025	-6.867	12.854	11.635
0.801	0.405	0.030	-6.857	12.852	11.635
0.802	0.408	0.032	-6.845	12.850	11.626
0.800	0.402	0.027	-6.888	12.858	11.644
0.799	0.403	0.028	-6.857	12.869	11.643
0.799	0.402	0.034	-6.879	12.877	11.640
0.801	0.404	0.029	-6.856	12.860	11.635
0.798	0.400	0.028	-6.881	12.864	11.639
0.798	0.402	0.030	-6.868	12.883	11.630
0.801	0.404	0.028	-6.856	12.868	11.621
0.801	0.403	0.027	-6.870	12.864	11.630
0.800	0.404	0.024	-6.866	12.862	11.652
0.799	0.403	0.027	-6.863	12.865	11.643
0.801	0.401	0.030	-6.878	12.853	11.622
0.800	0.401	0.030	-6.868	12.870	11.644
0.801	0.402	0.029	-6.885	12.860	11.640
0.799	0.403	0.030	-6.864	12.865	11.644
0.801	0.402	0.031	-6.865	12.857	11.626
0.798	0.403	0.033	-6.868	12.879	11.648
0.801	0.402	0.029	-6.864	12.849	11.626
0.801	0.403	0.030	-6.864	12.853	11.631
0.801	0.401	0.028	-6.892	12.868	11.635
0.800	0.405	0.028	-6.846	12.862	11.643
0.798	0.402	0.025	-6.874	12.879	11.630
0.800	0.404	0.030	-6.860	12.859	11.639
0.801	0.403	0.030	-6.871	12.864	11.644
0.799	0.402	0.033	-6.885	12.872	11.653
0.800	0.402	0.028	-6.881	12.863	11.630
0.801	0.403	0.030	-6.850	12.853	11.630
0.801	0.403	0.028	-6.864	12.868	11.644
0.799	0.402	0.028	-6.871	12.857	11.639
0.800	0.403	0.025	-6.867	12.866	11.634
0.799	0.402	0.031	-6.878	12.869	11.626
0.800	0.401	0.033	-6.889	12.866	11.644
0.802	0.400	0.029	-6.882	12.853	11.653
0.799	0.401	0.030	-6.872	12.876	11.648
0.799	0.403	0.030	-6.877	12.865	11.630
0.801	0.403	0.031	-6.871	12.856	11.644
0.801	0.401	0.028	-6.885	12.856	11.635
0.800	0.401	0.029	-6.888	12.866	11.644
0.799	0.402	0.034	-6.879	12.876	11.653
0.802	0.400	0.030	-6.882	12.846	11.640
0.800	0.401	0.025	-6.874	12.867	11.630
0.800	0.403	0.028	-6.874	12.863	11.635
0.800	0.403	0.030	-6.874	12.870	11.635
0.798	0.403	0.028	-6.867	12.887	11.634
0.800	0.403	0.024	-6.873	12.839	11.634
0.801	0.402	0.027	-6.884	12.852	11.639
0.799	0.402	0.030	-6.891	12.853	11.640
0.800	0.403	0.030	-6.868	12.858	11.662
0.800	0.403	0.024	-6.860	12.863	11.634
0.799	0.405	0.029	-6.863	12.861	11.634
0.800	0.404	0.031	-6.861	12.874	11.639
0.799	0.405	0.031	-6.864	12.868	11.662
0.800	0.403	0.025	-6.874	12.878	11.634
0.799	0.405	0.032	-6.857	12.880	11.635
0.800	0.403	0.029	-6.874	12.855	11.635
0.798	0.402	0.028	-6.881	12.875	11.644
0.801	0.406	0.027	-6.855	12.864	11.639
0.799	0.401	0.031	-6.885	12.869	11.635
0.800	0.404	0.027	-6.853	12.870	11.639
0.800	0.404	0.028	-6.853	12.862	11.652
0.802	0.401	0.025	-6.888	12.854	11.631
0.799	0.402	0.031	-6.878	12.869	11.640
0.801	0.404	0.030	-6.863	12.864	11.635
0.799	0.406	0.028	-6.849	12.880	11.639
0.800	0.405	0.030	-6.853	12.858	11.644
0.801	0.401	0.034	-6.886	12.864	11.649
0.802	0.401	0.030	-6.868	12.858	11.644
