1.000000	 -0.000091	 -0.000886	 0.001929
2.000000	 -0.000966	 -0.000472	 -0.003499
3.000000	 0.000403	 0.000321	 0.001933
4.000000	 -0.000598	 0.000833	 -0.001710
5.000000	 -0.001201	 0.000426	 0.001015
6.000000	 0.000767	 -0.000402	 0.006455
7.000000	 -0.001174	 0.000792	 0.001035
8.000000	 -0.000572	 0.000245	 0.002836
9.000000	 -0.000900	 0.000982	 -0.000783
10.000000	 -0.000260	 -0.000067	 -0.000786
11.000000	 -0.001340	 -0.000192	 -0.000790
12.000000	 -0.001898	 0.001277	 -0.002582
13.000000	 0.001095	 -0.002108	 -0.002604
14.000000	 -0.000205	 0.001386	 0.001929
15.000000	 -0.001479	 0.000588	 0.001940
16.000000	 -0.000864	 -0.000477	 0.001936
17.000000	 -0.000401	 0.001587	 0.003767
18.000000	 0.001147	 -0.001370	 0.001880
19.000000	 0.001457	 0.001306	 0.002846
20.000000	 0.000956	 0.000998	 0.002847
21.000000	 -0.001900	 0.001272	 -0.002587
22.000000	 -0.001205	 0.000417	 0.001005
23.000000	 -0.000404	 0.001282	 -0.000793
24.000000	 -0.000183	 0.000871	 -0.000785
25.000000	 -0.001159	 0.002603	 -0.000766
26.000000	 -0.002067	 0.001659	 0.002840
27.000000	 -0.001099	 0.001727	 0.001033
28.000000	 0.000200	 0.001636	 0.001014
29.000000	 0.000979	 -0.000195	 -0.001722
30.000000	 -0.000074	 0.000017	 0.001016
31.000000	 -0.001879	 0.002129	 0.001952
32.000000	 0.001453	 0.001300	 0.002838
33.000000	 -0.001617	 0.002316	 0.000131
34.000000	 -0.000580	 0.002037	 0.001932
35.000000	 -0.000827	 0.001914	 -0.000789
36.000000	 -0.000607	 0.002930	 0.001032
37.000000	 -0.002815	 0.002679	 -0.001695
38.000000	 -0.000463	 0.001191	 0.003733
39.000000	 -0.001323	 0.000655	 0.003738
40.000000	 -0.001093	 0.001369	 0.001909
41.000000	 -0.000790	 0.000505	 -0.002604
42.000000	 -0.002567	 0.002255	 0.001032
43.000000	 -0.000169	 0.001937	 0.002805
