1.000000	 -0.000353	 0.002106	 0.001118
2.000000	 0.000013	 0.000370	 -0.002496
3.000000	 -0.000735	 0.001010	 -0.002518
4.000000	 0.001193	 -0.001594	 -0.002531
5.000000	 0.000341	 -0.000675	 -0.002528
6.000000	 0.000893	 0.000232	 -0.003453
7.000000	 0.000013	 0.000370	 -0.002496
8.000000	 0.000928	 0.000884	 0.002937
9.000000	 -0.000345	 0.001563	 0.000227
10.000000	 0.000606	 0.001238	 0.002024
11.000000	 0.001328	 0.000449	 0.001081
12.000000	 0.001423	 -0.000929	 0.000175
13.000000	 -0.000764	 0.000395	 0.001126
14.000000	 -0.000319	 -0.000752	 -0.001593
15.000000	 -0.000204	 0.000206	 0.000225
16.000000	 -0.000845	 0.001254	 0.000228
17.000000	 0.002052	 -0.001053	 -0.003443
18.000000	 0.000754	 0.001371	 -0.001607
19.000000	 0.002668	 -0.000913	 0.001117
20.000000	 0.000013	 0.001439	 0.000201
21.000000	 0.001603	 0.000941	 0.003820
22.000000	 0.000368	 -0.001564	 -0.002535
23.000000	 0.002409	 0.000930	 0.000199
24.000000	 0.000898	 -0.000341	 -0.001625
25.000000	 0.001066	 -0.000807	 0.000200
26.000000	 0.000261	 0.000491	 0.000224
27.000000	 -0.000845	 0.001254	 0.000228
28.000000	 -0.000344	 0.000190	 -0.007027
29.000000	 0.000817	 0.000826	 0.001127
30.000000	 -0.000460	 0.000593	 0.000216
31.000000	 0.000030	 0.000895	 0.000215
32.000000	 -0.000486	 0.001431	 0.004758
33.000000	 -0.000122	 -0.000661	 0.002028
34.000000	 -0.002203	 0.001840	 0.001146
35.000000	 0.002214	 -0.001332	 -0.000745
36.000000	 0.001313	 -0.000080	 -0.001631
37.000000	 0.000317	 0.000518	 0.001128
38.000000	 -0.000176	 -0.000332	 0.000239
39.000000	 0.001304	 0.001691	 0.000203
40.000000	 0.000645	 -0.000472	 -0.004344
41.000000	 0.000900	 0.000015	 -0.002510
42.000000	 0.001689	 -0.000389	 -0.002527
43.000000	 -0.000460	 0.000592	 0.000216
44.000000	 0.000031	 0.000894	 0.000215
45.000000	 -0.001766	 0.002304	 0.002015
46.000000	 -0.000460	 0.000592	 0.000216
47.000000	 0.001481	 -0.000546	 0.000194
48.000000	 -0.000453	 -0.001728	 -0.002509
49.000000	 -0.000259	 0.000120	 0.004760
50.000000	 -0.001587	 0.001684	 0.000244
51.000000	 0.001454	 -0.000010	 0.000180
