0.000	-0.002	0.002	-0.002	0.137	-0.031
0.005	-0.000	0.004	0.008	0.098	-0.044
0.003	-0.001	-0.000	0.008	0.121	-0.022
0.001	-0.000	0.009	-0.006	0.138	-0.031
0.003	-0.001	0.005	-0.006	0.114	-0.022
0.004	-0.002	0.004	-0.017	0.127	-0.017
0.001	-0.000	0.002	0.002	0.142	-0.031
0.002	-0.001	0.004	-0.002	0.127	-0.013
0.003	-0.001	0.006	-0.007	0.130	-0.035
0.002	-0.001	0.006	0.004	0.123	-0.013
0.004	0.000	-0.001	0.006	0.123	-0.022
0.001	0.000	0.001	-0.005	0.138	-0.031
0.006	-0.000	0.005	-0.006	0.112	-0.017
0.004	-0.001	0.007	-0.003	0.138	-0.012
0.004	-0.002	0.007	-0.011	0.138	-0.017
0.004	-0.002	0.006	-0.010	0.123	-0.017
0.001	-0.001	0.004	-0.006	0.134	-0.036
0.008	-0.000	0.001	0.015	0.111	-0.017
0.001	-0.001	0.002	-0.006	0.141	-0.009
0.004	-0.002	0.006	-0.003	0.112	-0.030
0.002	-0.003	-0.000	-0.016	0.151	-0.022
0.005	-0.003	0.001	-0.020	0.113	-0.026
0.008	-0.001	0.005	-0.013	0.100	-0.034
0.001	-0.000	0.001	0.002	0.149	-0.018
0.001	-0.000	0.004	-0.005	0.146	-0.031
0.002	-0.003	0.002	-0.017	0.136	-0.022
0.002	-0.001	0.004	-0.009	0.139	-0.027
0.003	-0.001	0.005	0.001	0.102	-0.035
0.002	-0.001	0.001	0.005	0.132	-0.027
0.004	-0.002	0.006	-0.010	0.124	-0.044
0.002	0.001	0.005	0.005	0.120	-0.022
-0.001	0.000	0.001	0.002	0.139	-0.032
0.003	-0.000	0.000	-0.018	0.134	-0.045
0.002	-0.001	-0.002	-0.008	0.132	-0.027
0.003	-0.000	0.001	-0.005	0.125	-0.031
0.003	-0.005	0.004	-0.035	0.133	-0.021
0.004	-0.002	0.007	-0.010	0.115	-0.017
0.006	-0.001	0.005	0.004	0.106	-0.026
0.004	-0.001	0.005	-0.009	0.119	-0.013
0.005	0.001	-0.001	0.016	0.129	-0.040
0.004	-0.001	0.005	-0.009	0.119	-0.026
0.004	-0.001	0.006	-0.016	0.123	-0.026
0.004	-0.001	0.007	-0.003	0.115	-0.026
0.004	0.001	0.001	0.005	0.107	-0.009
0.005	-0.000	0.006	0.001	0.117	-0.030
0.003	-0.001	0.005	0.000	0.125	-0.022
