-0.000	0.001	0.005	0.020	-0.007	-0.009
-0.006	0.001	0.004	0.020	0.037	0.017
-0.002	0.004	0.006	0.027	0.031	0.013
-0.001	0.002	0.005	0.017	-0.013	0.000
-0.002	0.000	0.004	-0.001	0.012	0.013
-0.001	0.002	0.006	0.017	0.002	0.000
-0.002	0.000	0.006	-0.001	-0.003	0.000
-0.001	0.002	0.005	0.024	-0.002	0.013
-0.003	0.004	0.007	0.024	0.019	-0.005
0.001	0.002	0.005	0.017	-0.003	0.000
-0.003	0.002	0.000	0.025	0.019	-0.001
-0.001	0.001	-0.000	0.017	0.006	-0.005
-0.002	-0.001	0.005	-0.001	0.016	0.009
-0.001	0.001	0.006	0.016	-0.009	-0.004
-0.001	0.001	0.006	0.009	0.003	-0.004
0.002	0.002	0.001	0.014	-0.021	0.009
-0.001	0.003	0.009	0.030	-0.002	0.005
-0.004	0.003	0.005	0.034	0.029	-0.005
-0.001	-0.001	0.001	0.003	0.010	0.004
0.000	0.000	0.005	-0.001	-0.008	0.001
-0.000	0.001	-0.001	0.021	-0.015	-0.009
-0.001	-0.002	0.004	-0.005	0.018	0.000
-0.003	-0.002	0.004	0.002	0.019	-0.000
-0.001	0.002	0.002	0.017	0.002	-0.000
0.000	0.002	0.007	0.020	-0.012	0.009
-0.000	-0.000	0.007	0.012	0.000	0.001
0.001	0.002	0.002	0.017	-0.010	0.000
-0.000	-0.000	0.002	0.020	-0.004	0.000
0.001	-0.002	0.005	-0.005	-0.003	0.014
0.001	0.002	0.005	0.010	0.009	0.014
0.001	0.002	0.007	0.003	0.006	-0.013
-0.000	-0.000	0.004	0.013	0.000	0.000
0.000	-0.001	0.002	-0.008	0.008	-0.004
0.003	0.000	0.005	0.016	-0.004	0.010
0.001	0.002	0.002	0.037	0.001	0.013
-0.000	0.002	0.006	0.027	-0.016	0.009
0.001	0.002	0.006	0.023	0.001	0.000
-0.001	0.001	0.005	0.009	0.009	0.023
-0.001	0.002	0.005	0.030	0.011	-0.014
-0.001	-0.001	0.002	0.016	0.002	0.004
-0.001	0.001	0.004	0.017	0.006	0.022
0.001	0.001	0.005	0.009	-0.002	-0.004
-0.001	0.002	0.002	0.024	0.014	-0.000
0.000	0.002	0.007	0.040	0.023	0.009
-0.000	-0.000	0.004	0.013	0.000	0.000
-0.000	-0.000	0.005	0.013	-0.008	0.014
-0.000	0.004	0.004	0.035	-0.000	-0.000
-0.000	0.002	0.002	0.034	-0.004	-0.005
-0.000	0.001	0.004	0.020	-0.000	0.005
0.001	0.001	0.005	0.023	-0.002	-0.017
-0.001	0.001	0.002	0.024	0.003	-0.005
-0.000	0.001	0.004	0.040	0.011	0.004
-0.002	-0.001	0.005	-0.015	0.017	-0.004
-0.001	0.002	0.004	0.024	0.006	-0.000
0.001	-0.001	0.006	0.002	0.013	-0.008
0.003	-0.001	0.004	0.016	-0.007	0.005
-0.001	0.001	0.005	0.016	0.022	-0.004
-0.000	0.001	0.006	0.020	0.008	-0.009
0.002	0.001	0.001	0.021	-0.021	0.005
0.002	0.005	0.004	0.035	-0.025	0.005
-0.001	0.001	0.006	0.023	0.003	-0.004
-0.002	-0.001	0.002	-0.021	0.020	0.023
-0.001	-0.002	0.006	-0.005	0.002	0.014
-0.000	-0.000	0.002	0.006	-0.004	0.000
-0.001	0.003	-0.001	0.018	0.014	0.004
-0.001	0.003	0.004	0.025	-0.005	-0.009
0.000	0.004	0.005	0.034	0.015	0.013
-0.002	0.001	-0.000	0.014	0.024	0.017
0.001	0.002	0.005	0.023	0.010	-0.013
-0.000	0.001	0.004	0.020	-0.000	0.005
0.000	0.001	0.005	0.013	0.004	0.005
-0.001	-0.001	0.004	0.002	0.018	0.005
-0.002	0.001	0.006	0.013	0.008	0.018
0.001	0.002	0.006	0.010	0.001	0.001
-0.001	-0.001	0.006	0.009	0.014	0.005
0.001	-0.001	0.002	0.009	0.001	0.005
-0.002	0.002	0.004	0.021	0.024	-0.005
-0.001	0.002	0.002	0.010	0.014	0.013
0.001	0.002	0.006	0.017	-0.011	0.014
0.000	-0.001	0.005	-0.015	0.004	-0.004
-0.002	0.003	0.006	0.020	0.008	0.009
-0.000	0.002	0.002	0.028	0.008	-0.005
0.000	0.001	0.004	-0.000	0.011	0.005
-0.002	0.000	0.005	0.006	0.016	0.014
-0.003	0.002	0.006	0.010	0.004	-0.013
-0.003	0.001	0.002	0.017	0.026	0.008
-0.002	0.000	-0.002	0.007	0.016	-0.001
-0.001	0.001	0.005	0.003	-0.001	-0.004
0.001	0.001	0.006	0.003	-0.022	0.010
-0.002	0.000	0.005	0.006	0.017	0.000
