frame,avg_Fx,avg_Fy,avg_Fz
0,-0.003421907122624472,-0.002523927180869317,-0.0015986533263366018
1,-0.0033945679405199256,-0.002450879044263475,-0.0016611407294112057
2,-0.003365586261937062,-0.0023761798325459883,-0.0017220196335499256
3,-0.0033349746338993706,-0.002299861731121806,-0.001781006120165781
4,-0.003302744598396104,-0.0022219543213108824,-0.0018378370758632447
5,-0.003268905783044256,-0.0021424853854030714,-0.0018922744368410137
6,-0.0032334650573718616,-0.0020614814287613337,-0.0019441080801816447
7,-0.0031964259016708137,-0.0019789677075669958,-0.0019931574005194862
8,-0.0031577881779062955,-0.0018949677493630493,-0.002039271936334894
9,-0.0031175484326038043,-0.001809502576605818,-0.0020823314528402624
10,-0.0030757007477426298,-0.0017225899465778374,-0.0021222457334379025
11,-0.003032238118669406,-0.0016342438736759862,-0.002158954190591494
12,-0.0029871543539657062,-0.0015444745972688272,-0.002192425347318572
13,-0.00294044641840645,-0.0014532890622156766,-0.0022226561745354377
14,-0.0028921169710402544,-0.00136069188289628,-0.0022496711912224606
15,-0.0028421767328448526,-0.0012666866673817312,-0.0022735212479209257
16,-0.0027906463576341913,-0.001171277501029848,-0.0022942820281614735
17,-0.0027375576157579644,-0.001074470366221721,-0.002312052394390486
18,-0.002682953800663417,-0.0009762743489838902,-0.0023269526606916353
19,-0.002626889333289795,-0.0008767026053889985,-0.002339122734889148
20,-0.0025694286484490582,-0.0007757731305638346,-0.002348720011683051
21,-0.0025106445739780637,-0.0006735093753447352,-0.0023559169584866954
22,-0.002450616497983546,-0.0005699407493547303,-0.0023608983840774735
23,-0.002389428668004465,-0.0004651030447598045,-0.0023638584027752753
24,-0.00232716895071859,-0.00035903876349828304,-0.0023649971927622556
25,-0.0022639282509247997,-0.0002517972482335877,-0.0023645177386063493
26,-0.0021998005944065518,-0.0001434345000620493,-0.0023626227522954256
27,-0.0021348837197667277,-3.401263877662508e-05,-0.0023595119266456594
28,-0.002069279946324407,7.640098436890013e-05,-0.00235537963268201
29,-0.0020030971000367147,0.00018773504174924628,-0.002350413109165452
30,-0.0019364493457449808,0.0002999158766084346,-0.002344791105985576
31,-0.0018694577946776537,0.00041286945011692383,-0.002338682878322722
32,-0.001802250699367832,0.0005265233653437005,-0.0023322474432688066
33,-0.0017349630099104754,0.0006408087463339918,-0.0023256330528234836
34,-0.0016677351533520035,0.0007556618844293506,-0.002318976830145837
35,-0.0016007110874047016,0.0008710257224776798,-0.0023124045405002783
36,-0.0015340358410040542,0.0009868513119116208,-0.0023060305341044297
37,-0.0014678528216354907,0.0011030993046403047,-0.002299957860594903
38,-0.0014023011887701429,0.0012197414059707987,-0.0022942784451215337
39,-0.001337513590743635,0.001336761638706622,-0.002289073187192977
40,-0.0012736144991791496,0.0014541572950173456,-0.002284411902794364
41,-0.001210719248904904,0.0015719395261758887,-0.0022803531274528696
42,-0.0011489337696829391,0.0016901335893619578,-0.0022769438905906676
43,-0.0010883549172949233,0.0018087788318983638,-0.0022742195636133926
44,-0.0010290712328058697,0.0019279285433352906,-0.002272203739088878
45,-0.000971163830329943,0.002047649799131945,-0.0022709079243920893
46,-0.0009147069729797268,0.002168023302791688,-0.0022703307809147735
47,-0.0008597678743681294,0.0022891430863395713,-0.0022704567860606668
48,-0.0008064054639215485,0.0024111159385364488,-0.0022712544850153884
49,-0.0007546681909579078,0.0025340605886523372,-0.0022726747527160567
50,-0.0007045911836395359,0.0026581067672519962,-0.002274649522735042
51,-0.0006561931451878298,0.00278339423509802,-0.002277091265298289
52,-0.0006094734039706211,0.002910071834598261,-0.002279893288298349
53,-0.0005644096058752611,0.003038296573295948,-0.0022829308116693583
54,-0.0005209565216203356,0.0031682326298574717,-0.0022860627262161768
55,-0.0004790462550449698,0.0033000500757791617,-0.0022891339611200733
56,-0.00043858987123853387,0.003433923145821381,-0.0022919783710815536
57,-0.0003994802166173562,0.003570028003443336,-0.002294421944573901
58,-0.0003615954920081275,0.0037085400304467434,-0.002296286024815087
59,-0.00032480302084851267,0.0038496307517748873,-0.0022973902920363437
60,-0.000288962734282219,0.003993464660207809,-0.00229755544807296
61,-0.0002539301379504497,0.004140196346301004,-0.002296605682036695
62,-0.00021955875118187125,0.004289968257972061,-0.0022943710456332267
63,-0.0001857021191779855,0.004442909110159117,-0.002290689920568971
64,-0.00015221553450543222,0.00459913272102068,-0.0022854117295748886
65,-0.00011895760551921587,0.004758737039926726,-0.0022783998130846807
66,-8.579177286216692e-05,0.004921803222773104,-0.0022695341395474015
67,-5.258780597511552e-05,0.0050883946687346766,-0.002258713478936125
68,-1.9223230575175478e-05,0.005258556029088008,-0.0022458568393637934
69,1.4415410496717877e-05,0.005432312385850723,-0.00223090417404675
70,4.843153939586608e-05,0.005609668904294348,-0.002213816486569053
71,8.291778329885241e-05,0.005790611125498403,-0.002194575483504223
72,0.00011795543207422227,0.005975105811983618,-0.002173182890992743
73,0.00015361402870983586,0.00616310210290899,-0.00214965953270242
74,0.00018995098600986637,0.0063545326929666255,-0.0021240442568474615
75,0.00022701114682143514,0.006549314784256767,-0.002096392703617127
76,0.00026482625046784207,0.006747350704805299,-0.002066775777652938
77,0.00030341430183012665,0.006948528304534045,-0.002035277733287072
78,0.00034277887620705886,0.007152721390843001,-0.0020019939538936365
79,0.00038290846880468046,0.007359790454068917,-0.001967028575846183
80,0.0004237761029431525,0.007569583790778915,-0.0019304920574158397
81,0.00046533946436682553,0.007781938966768793,-0.0018924988213146142
82,0.000507541771522413,0.007996684445997273,-0.0018531652261182005
83,0.0005503134652633244,0.008213641180944115,-0.0018126081214914738
84,0.0005935746562135089,0.008432624034223315,-0.001770944035952573
85,0.0006372381179620475,0.008653443035777076,-0.0017282888282259031
86,0.0006812125139478686,0.008875904580075977,-0.0016847575509070709
87,0.0007254055477521452,0.009099812686749517,-0.0016404643109456608
88,0.0007697267830183606,0.00932497040365688,-0.0015955220255469077
89,0.0008140899152294793,0.009551181365232543,-0.0015500421251168402
90,0.0008584143111755938,0.009778251463038784,-0.0015041343595665767
91,0.000902625728262108,0.01000599053021489,-0.0014579068292177079
92,0.0009466562871933751,0.010234213875304215,-0.0014114662317674456
93,0.0009904439351172479,0.01046274349385049,-0.001364918242196318
94,0.0010339317335915118,0.010691408915173657,-0.0013183679212392043
95,0.0010770673133946795,0.010920047821994251,-0.0012719199827316004
96,0.001119802784764019,0.011148506635435627,-0.0012256787361602732
97,0.0011620952993597012,0.011376641162348444,-0.0011797476835935443
98,0.001203908310807266,0.011604317305157303,-0.0011342289357944935
99,0.001245213376346706,0.011831411845465793,-0.0010892226079411511
100,0.0012859921752871332,0.012057813356940714,-0.0010448262375599379
101,0.0013262384096667079,0.012283423237083898,-0.0010011342120372496
102,0.001365959383424864,0.012508156709787483,-0.0009582371407668911
103,0.0014051771817088906,0.012731943633845826,-0.0009162209697609993
104,0.0014439294191236666,0.012954729068632603,-0.0008751655988217455
105,0.0014822695505728688,0.013176473612395104,-0.000835142974541724
106,0.0015202667650064882,0.013397153509648423,-0.000796214899785734
107,0.0015580054732141327,0.013616760545258821,-0.0007584309175449848
108,0.0015955843684432281,0.013835301793020612,-0.0007218266557902637
109,0.001633115042476583,0.014052799250453581,-0.0006864229801720377
110,0.0016707201898281383,0.014269289283522836,-0.0006522260772271948
111,0.0017085314749043824,0.014484821769383007,-0.0006192282672833999
112,0.0017466871387286122,0.014699458910183039,-0.0005874091718053806
113,0.0017853294281866868,0.014913273775056211,-0.0005567369159186044
114,0.0018246019726575185,0.015126348646557203,-0.0005271692522684303
115,0.0018646472453336836,0.015338773286828896,-0.0004986547056248042
116,0.0019056042060521387,0.015550643297734834,-0.00047113389473399213
117,0.0019476062204790564,0.015762058691260964,-0.0004445410906667794
118,0.001990779397276569,0.015973122616708562,-0.0004188059746343481
119,0.0020352414596051644,0.016183940099079634,-0.00039385552038687907
120,0.0020811011407771713,0.016394616700145352,-0.0003696159147745048
121,0.0021284579834888735,0.016605257099953863,-0.00034601444026222236
122,0.002177402392201187,0.01681596362908131,-0.0003229812665292561
123,0.0022280157657679055,0.017026834795661545,-0.0003004511193124952
124,0.0022803704796396894,0.017237963879724136,-0.0002783648002785113
125,0.0023345294886115077,0.01744943767542327,-0.00025667048904083476
126,0.0023905454467784003,0.01766133540969085,-0.00023532469572194324
127,0.0024484594119820284,0.0178737277799583,-0.000214292774948756
128,0.0025082993396537477,0.018086675998934775,-0.00019354906568757997
129,0.002570078672025607,0.0183002307596387,-0.00017307677263683316
130,0.0026337953741412674,0.018514431130023642,-0.00015286757417302195
131,0.0026994317161756097,0.018729303481198747,-0.0001329208684976263
132,0.0027669549528785307,0.018944860596469826,-0.00011324268763667324
133,0.002836318857402759,0.019161101116038682,-9.384443627751016e-05
134,0.0029074659043621626,0.01937800943438138,-7.474161747954476e-05
135,0.0029803298133542263,0.01959555605500367,-5.595264136516829e-05
136,0.0030548381302392316,0.019813698303860983,-3.749771901183861e-05
137,0.0031309145136311535,0.020032381302606386,-1.9397757526967533e-05
138,0.003208480472024066,0.020251539103353058,-1.6731823858609394e-06
139,0.0032874564923204347,0.02047109578121952,1.5657263469382412e-05
140,0.003367762697960158,0.020690966221842716,3.257760757605809e-05
141,0.003449319236120226,0.020911056487002932,4.9075541684780005e-05
142,0.0035320465236052486,0.02113126386774323,6.514310664808874e-05
143,0.0036158654173236928,0.02135147684504651,8.077711200803978e-05
144,0.0037006973940416758,0.02157157515826652,9.59791876855647e-05
145,0.0037864648412959043,0.021791430102756523,0.0001107554360183895
146,0.003873091501551588,0.02201090507635391,0.0001251157790239377
147,0.003960503033780859,0.022229856296112203,0.00013907316667852442
148,0.004048627633731025,0.022448133552651985,0.00015264282872772713
149,0.004137396658386775,0.022665580901192146,0.00016584173007143542
150,0.004226745182487709,0.022882037291807284,0.00017868829142356926
151,0.004316612424011116,0.023097337209958057,0.0001912023163476555
152,0.0044069420598023415,0.02331131137615079,0.0002034050189088155
153,0.004497682526075928,0.023523787533686353,0.0002153190327568037
154,0.004588787372347003,0.02373459138744142,0.000226968256127219
155,0.004680215652192815,0.023943547754842625,0.00023837743305359698
156,0.004771932282198261,0.024150481897382056,0.0002495715109406715
157,0.0048639083180508375,0.02435522088947135,0.0002605749195628673
158,0.00495612111996761,0.02455759486224267,0.0002714109001279262
159,0.005048554348051142,0.024757438050953522,0.00028210093833078896
160,0.005141197710903043,0.0249545896653076,0.0002926643221139821
161,0.005234046450188232,0.025148894627627195,0.0003031178491003377
162,0.005327100627252133,0.025340204239813143,0.0003134756973798823
163,0.005420364347213079,0.025528376857049378,0.00032374946584047185
164,0.005513845103484621,0.025713278631741818,0.00033394838513554204
165,0.005607553415925882,0.025894784362763983,0.00034407962741311437
166,0.005701502870481566,0.026072778447975026,0.00035414855971779624
167,0.00579571058615947,0.02624715588285236,0.0003641588248701752
168,0.005890198056663257,0.026417823204873625,0.0003741122560565898
169,0.005984992242937499,0.026584699305004865,0.000384008741134565
170,0.00608012671820474,0.02674771613739536,0.00039384622269228827
171,0.006175642602502665,0.026906819468242818,0.0004036210139819271
172,0.006271589035662185,0.027061969774625456,0.00041332852120565163
173,0.00636802304626936,0.02721314323616535,0.0004229643123450305
174,0.006465008802895994,0.02736033260606125,0.0004325253125300389
175,0.006562616316274773,0.02750354772882486,0.0004420108725225192
176,0.006660919709244787,0.027642815592022422,0.0004514235787213336
177,0.006759995217217601,0.027778179949304257,0.00046076977077035095
178,0.006859919116590188,0.02790970064137381,0.0004700597305400416
179,0.006960765772827806,0.02803745278654326,0.0004793075047497452
180,0.007062605955420651,0.028161526005432643,0.0004885303534758069
181,0.0071655055023822885,0.02828202372983446,0.0004977478744723605
182,0.007269524325827157,0.0283990624984528,0.0005069809351605329
183,0.007374715656229869,0.028512771093070696,0.0005162505357908218
184,0.007481125417741073,0.028623289403001132,0.0005255766226751883
185,0.007588791719613294,0.028730766955919446,0.0005349768617527116
186,0.007697744508658795,0.0288353611293154,0.0005444655042664072
187,0.0078080053788191885,0.028937235159724062,0.0005540525170729377
188,0.007919587445905617,0.029036556136430563,0.0005637429980329297
189,0.008032495167526922,0.02913349314980682,0.0005735367434294787
190,0.008146724039092989,0.029228215660880248,0.0005834278855048804
191,0.0082622601554399,0.029320892023350698,0.0005934046480558143
192,0.008379079643625907,0.029411688008865115,0.0006034492484318404
193,0.008497147987027623,0.029500765208062642,0.0006135378567506354
194,0.008616419306555255,0.02958827926473279,0.0006236405197424639
195,0.008736835694454964,0.029674377985733753,0.0006337210997980833
196,0.008858326675726683,0.02975919942752506,0.00064373737149417
197,0.008980808858098968,0.029842870076803765,0.0006536413503588405
198,0.009104185874128841,0.029925503223007924,0.0006633798582642706
199,0.00922834875244967,0.03000719758227969,0.0006728953333025744
200,0.009353176786965279,0.030088036181132836,0.0006821268259497199
201,0.00947853883161763,0.030168085481590216,0.0006910110079638012
202,0.009604294849870297,0.03024739476367578,0.0006994830592203236
203,0.009730297554820721,0.03032599581229657,0.0007074774604691249
204,0.009856394060216787,0.030403902912865127,0.000714928773837393
205,0.009982427550845881,0.030481113102966185,0.0007217723994239868
206,0.010108238994864805,0.030557606645393073,0.0007279452485931112
207,0.01023366885312188,0.03063334773835253,0.0007333863686888225
208,0.01035855866190457,0.030708285470958753,0.0007380376096419956
209,0.010482752331040963,0.030782354987302897,0.0007418442822146863
210,0.010606097039960955,0.030855478791659275,0.0007447556182569946
211,0.01072844373939014,0.03092756809532593,0.0007467249477813868
212,0.010849647399159657,0.03099852409619552,0.0007477097049065323
213,0.010969567200172507,0.031068239155678096,0.0007476713731642316
214,0.011088066866739417,0.031136597950228162,0.0007465753368313858
215,0.01120501530616648,0.03120347872596959,0.0007443906171983835
216,0.01132028766079334,0.03126875475502769,0.000741089659185681
217,0.011433766785385413,0.03133229602627101,0.0007366483897038168
218,0.011545345045123225,0.0313939711282219,0.0007310465897218155
219,0.011654926216584373,0.03145364920637121,0.0007242684632265341
220,0.011762427222534216,0.03151120184358813,0.0007163033133503494
221,0.011867779447796345,0.03156650476262275,0.0007071462768661826
222,0.011970929443771027,0.03161943933498074,0.0006967989637441102
223,0.012071838936204289,0.03166989391272843,0.0006852697636199997
224,0.01217048419057359,0.03171776496693149,0.0006725736986048382
225,0.012266854913207547,0.031762957968668085,0.0006587318521180283
226,0.012360952932070903,0.03180538793586245,0.0006437704040987502
227,0.012452790878167013,0.03184497962282075,0.0006277193237969457
228,0.01254239098450493,0.03188166742708028,0.0006106109378639569
229,0.0126297840143529,0.03191539512860462,0.0005924787012304567
230,0.012715008295046829,0.031946115501283276,0.0005733563986866566
231,0.012798108852060725,0.03197378975735339,0.0005532777951943845
232,0.012879136652792915,0.03199838681553004,0.000532276563792804
233,0.01295814795163795,0.03201988245019798,0.0005103862126664075
234,0.013035203698476657,0.032038258383377136,0.00048763975544030807
235,0.013110368962432496,0.032053501364990473,0.0004640690377413973
236,0.013183712321646493,0.032065602306746564,0.00043970385661517067
237,0.01325530516022329,0.03207455554729251,0.0004145711003130949
238,0.013325220818495562,0.032080358272574064,0.0003886940189664601
239,0.01339353359210251,0.03208301003669093,0.0003620916003344417
240,0.013460317645430559,0.03208251231428725,0.00033477806779511136
241,0.013525645916066538,0.03207886806666402,0.0003067626221903955
242,0.013589588995531449,0.0320720813653166,0.00027804947138148397
243,0.01365221387642908,0.032062157158878495,0.00024863798845230873
244,0.013713582497915018,0.03204910125387578,0.00021852279186471092
245,0.01377375016043095,0.03203292049926605,0.00018769369775398014
246,0.013832763968569738,0.03201362308863878,0.00015613563540815083
247,0.01389066147917185,0.03199121886313659,0.00012382862185295493
248,0.013947469732932245,0.03196571949756374,9.074784992964265e-05
249,0.01400320480707233,0.031937138486748645,5.6863957496320906e-05
250,0.014057871920882137,0.03190549093445863,2.2143579189746278e-05
251,0.014111466005176172,0.031870793251649585,-1.3449766212596779e-05
252,0.014163972566369771,0.03183306291051335,-4.9954510906486866e-05
253,0.014215368650972216,0.03179231832411302,-8.740970945447896e-05
254,0.014265623734057355,0.031748578802043965,-0.00012585365725576976
255,0.01431470039409589,0.03170186448614959,-0.00016532258882839156
256,0.0143625546864971,0.031652196199980005,-0.00020584960337284816
257,0.014409136206126683,0.03159959517567652,-0.00024746388269888795
258,0.014454387935359454,0.03154408264050641,-0.0002901901356311435
259,0.014498246037761448,0.03148567930086984,-0.0003340481511440389
260,0.014540639719981537,0.03142440483714214,-0.0003790523923403241
261,0.014581491202185841,0.031360277538638515,-0.00042521163192594136
262,0.01462071580073732,0.03129331415490486,-0.0004725286616282603
263,0.01465822215202959,0.031223529980960618,-0.0005210001025788805
264,0.014693912637855671,0.03115093914951778,-0.0005706163031095091
265,0.014727684043205555,0.031075555054603878,-0.0006213612871203292
266,0.014759428392630097,0.030997390795605193,-0.0006732127759075014
267,0.014789033857638058,0.030916459535591287,-0.0007261423759951231
