frame,avg_Fx,avg_Fy,avg_Fz
0,0.0014866069692900637,0.0011614501435429107,-0.0012245234804784276
1,0.0014261836425322094,0.0010487924723110345,-0.0012563515597508546
2,0.0013613580166185382,0.000936132348633884,-0.0012897646417838985
3,0.001292210703488443,0.0008240068202540741,-0.0013247154749635329
4,0.00121885276677439,0.000712983628860691,-0.0013611313688041723
5,0.0011414258632478954,0.0006036603212385697,-0.0013989123643568069
6,0.0010601022607038804,0.000496662770316487,-0.001437929649592411
7,0.0009750847868841309,0.00039264304457334694,-0.001478024179517772
8,0.0008866067247655568,0.0002922766981433404,-0.0015190058585328762
9,0.0007949315768659058,0.00019625958829080797,-0.001560653779255365
10,0.0007003524959317832,0.00010530426413700322,-0.0016027177746048271
11,0.0006031911469264582,2.013590018311058e-05,-0.0016449212703877612
12,0.000503795896134143,-5.851228828550313e-05,-0.0016869652843064407
13,0.00040253934788004827,-0.00012990417052264277,-0.0017285333300808559
14,0.0002998152660603953,-0.00019330624707156988,-0.0017692969926010875
15,0.00019603498377505468,-0.00024799335965060526,-0.0018089219909258305
16,9.162357658308701e-05,-0.0002932542659919244,-0.0018470743792850161
17,-1.298380918725646e-05,-0.00032839684610108964,-0.0018834262715501891
18,-0.00011734513652226568,-0.0003527528683936589,-0.001917660590444636
19,-0.00022101403304350398,-0.000365682427217263,-0.00194947484258455
20,-0.00032354184179384844,-0.00036657826072133975,-0.001978584329453244
21,-0.000424479473503599,-0.00035487020591938996,-0.0020047252696638817
22,-0.0005233794502755024,-0.0003300300940546319,-0.002027658172757722
23,-0.0006197985775655881,-0.0002915772999950905,-0.002047171661666494
24,-0.0007133016873540414,-0.00023908489342609063,-0.0020630867724030777
25,-0.0008034667258531564,-0.00017218613842661135,-0.0020752615335302574
26,-0.0008898910901457066,-9.058105433601826e-05,-0.0020835954383930633
27,-0.0009721987317721863,5.957316913961563e-06,-0.0020880332007298763
28,-0.001050047304306398,0.00011757741850095071,-0.002088566926835574
29,-0.001123134599809486,0.00024434486463451824,-0.002085236027365635
30,-0.0011912036790129126,0.00038623938725950346,-0.0020781250022669116
31,-0.001254046326124571,0.0005431529083066682,-0.00206735993636639
32,-0.0013115046799895425,0.0007148886937307129,-0.002053104531026392
33,-0.0013634711602994493,0.000901161725722666,-0.0020355560088384937
34,-0.0014098870705477322,0.0011016004762986014,-0.0020149408069823553
35,-0.0014507403669999097,0.0013157502542305586,-0.001991509904715871
36,-0.0014860630397173571,0.0015430783221262684,-0.0019655338787690946
37,-0.0015159285075019573,0.0017829809523736341,-0.0019372981015990816
38,-0.0015404494042048334,0.002034792369120368,-0.0019070985522423207
39,-0.0015597759864430453,0.002297795145806866,-0.0018752383504809752
40,-0.0015740951026974896,0.002571231381384297,-0.0018420246909400895
41,-0.0015836294158149146,0.0028543140723592516,-0.0018077658537313792
42,-0.0015886364910742414,0.0031462383803579482,-0.001772768411466147
43,-0.0015894074150080535,0.0034461926759562873,-0.0017373351534217497
44,-0.001586264727017335,0.003753369200199255,-0.001701764251333022
45,-0.0015795595700186572,0.004066974024059559,-0.001666349839665186
46,-0.001569668103975186,0.004386235868169985,-0.001631383701304857
47,-0.0015569874211471926,0.004710413329860105,-0.0015971573974292727
48,-0.00154193133280708,0.0050388001288852536,-0.0015639641271836505
49,-0.0015249262940916974,0.005370728104486349,-0.0015320997740460212
50,-0.001506407518045469,0.005705567834465348,-0.0015018628032254769
51,-0.001486815245508771,0.006042726895124877,-0.0014735528190685432
52,-0.0014665911784866568,0.0063816460346989385,-0.001447467696289689
53,-0.0014461750819375748,0.006721793954048578,-0.0014238993974825345
54,-0.0014260014579942704,0.0070626618181702065,-0.001403128890386784
55,-0.0014064961432998491,0.007403758793483907,-0.0013854206853258914
56,-0.001388072818660854,0.007744609705198716,-0.0013710173287845196
57,-0.001371129592233092,0.00808475538470491,-0.001360134076860316
58,-0.001356045783271467,0.008423755566888291,-0.0013529540722038436
59,-0.0013431789162288359,0.00876119354561626,-0.0013496244035756022
60,-0.0013328619599216646,0.009096681384635371,-0.0013502533559296942
61,-0.0013254009365237848,0.009429864315923676,-0.001354909002105581
62,-0.0013210730223291649,0.009760423071175686,-0.0013636189781021674
63,-0.0013201251661835943,0.010088073324787993,-0.0013763709445893252
64,-0.0013227731360603875,0.010412562029585752,-0.0013931132018793892
65,-0.0013292008386138773,0.010733661040282925,-0.001413755274826974
66,-0.0013395597490673703,0.011051158983902831,-0.0014381686643410781
67,-0.0013539682827959528,0.011364852716164942,-0.0014661880131634235
68,-0.001372510917195152,0.011674539774287883,-0.0014976127302130378
69,-0.0013952368910421726,0.01198001301778795,-0.0015322089929441778
70,-0.0014221584406970147,0.012281058197842146,-0.0015697121302017825
71,-0.0014532487733427686,0.012577454634858102,-0.0016098295071577272
72,-0.0014884401929077145,0.012868978678789788,-0.0016522440394641607
73,-0.0015276228480602492,0.013155409204896478,-0.0016966184477803512
74,-0.001570644494188204,0.013436534061732118,-0.0017426004053873025
75,-0.001617311565809601,0.013712156270078666,-0.001789828709037385
76,-0.0016673917474946858,0.013982098954403971,-0.0018379403942654028
77,-0.0017206180257849954,0.014246208394632325,-0.001886578350912837
78,-0.0017766939002701522,0.014504355037237782,-0.0019353987141254823
79,-0.001835299178342178,0.01475643260970794,-0.001984077396202551
80,-0.001896095772732365,0.015002355669273054,-0.0020323154321506384
81,-0.0019587331892729092,0.01524205619662752,-0.0020798428858042864
82,-0.0020228536606092906,0.015475480132274524,-0.0021264209650030262
83,-0.0020880968776964158,0.01570258471613382,-0.002171842228561378
84,-0.002154104109778207,0.015923337170450615,-0.002215929327098512
85,-0.0022205215296656217,0.016137715007666333,-0.002258533033310334
86,-0.0022870028785429764,0.01634570806812195,-0.0022995301310825547
87,-0.002353211908986526,0.016547322032805043,-0.0023388213692824944
88,-0.0024188250027769604,0.016742582671027822,-0.002376329507582593
89,-0.002483534052390503,0.016931539823457194,-0.0024119974391969743
90,-0.0025470494402848863,0.017114270196180503,-0.0024457862245269176
91,-0.0026091028831546673,0.017290878317106798,-0.0024776727196342144
92,-0.002669449943615657,0.017461495396339313,-0.0025076466520405215
93,-0.0027278720128896595,0.01762627626297759,-0.002535707398006815
94,-0.002784177512441945,0.01778539489210476,-0.0025618609595613327
95,-0.002838202076179537,0.017939039206239165,-0.0025861175931567826
96,-0.0028898076648305113,0.018087405880990982,-0.002608490361342713
97,-0.0029388808829417497,0.018230695896825116,-0.002628994728013871
98,-0.0029853310156589662,0.018369111515427052,-0.0026476492789169804
99,-0.003029088314543091,0.018502855085276885,-0.0026644776283417525
100,-0.0030701029342181134,0.018632129631125514,-0.002679511372618391
101,-0.003108344793059661,0.018757140743403802,-0.0026927936272886266
102,-0.003143804433174463,0.018878098962926755,-0.0027043825407857144
103,-0.0031764946693337653,0.01899522172265019,-0.00271435432317521
104,-0.0032064526138763216,0.019108734072545173,-0.0027228055253188917
105,-0.0032337416458924524,0.01921886785619595,-0.0027298543375548693
106,-0.003258452993110615,0.019325859513268352,-0.0027356406624177865
107,-0.003280706689035495,0.01942994699303097,-0.0027403248651039704
108,-0.0033006516908403744,0.019531366278940643,-0.0027440853883547007
109,-0.0033184649887388275,0.01963034791330078,-0.002747115622987643
110,-0.0033343497121591198,0.01972711389167783,-0.0027496204212610117
111,-0.0033485324381165712,0.01982187531632455,-0.0027518124229971535
112,-0.003361260004163761,0.019914831109855455,-0.0027539080459520323
113,-0.0033727961969290516,0.020006167915313892,-0.0027561229379170784
114,-0.0033834187481416125,0.02009606107280082,-0.0027586671225931186
115,-0.0033934169759148123,0.020184676277979676,-0.002761740527555332
116,-0.003403090165074132,0.02027217135721823,-0.002765529528781999
117,-0.003412746556117787,0.020358697660581473,-0.0027702047131322404
118,-0.0034227026772994254,0.020444400752653896,-0.0027759196474975473
119,-0.0034332826822436654,0.020529420171001386,-0.0027828103188946587
120,-0.003444817347880176,0.02061388802844724,-0.0027909950993521538
121,-0.003457642456800372,0.020697926349489814,-0.00280057530218381
122,-0.003472096408974576,0.020781643286363064,-0.0028116363861994532
123,-0.0034885170668455,0.020865128589361754,-0.002824249701347828
124,-0.003507238032027968,0.020948448859333377,-0.0028384745642238084
125,-0.0035285846836699036,0.02103164324354307,-0.0028543604710107415
126,-0.0035528702852704137,0.021114720273396732,-0.0028719492250646084
127,-0.0035803923645070473,0.02119765636398368,-0.0028912766629364275
128,-0.003611429501101433,0.02128039616136735,-0.0029123737948944994
129,-0.003646238617685136,0.021362854608275274,-0.0029352675230607133
130,-0.003685052820287348,0.021444920400954984,-0.0029599812408091985
131,-0.003728079778215481,0.021526460398478144,-0.002986535428821148
132,-0.0037755005647704893,0.021607324393230022,-0.003014948183547079
133,-0.0038274687942227497,0.021687349462672537,-0.003045235579882515
134,-0.0038841098370828416,0.02176636317631238,-0.003077411688725068
135,-0.003945519964854897,0.021844185343175507,-0.003111488008656052
136,-0.004011765482768483,0.021920628447709808,-0.0031474722775520756
137,-0.0040828821149199905,0.021995497191813738,-0.003185366912582362
138,-0.004158874921856019,0.022068587679077746,-0.0032251673058808564
139,-0.004239718864595194,0.022139686769287258,-0.003266859973585708
140,-0.004325359986733938,0.022208571978131517,-0.003310420496810475
141,-0.00441571713895678,0.022275012077571037,-0.003355811398425624
142,-0.00451068408713063,0.02233876837799548,-0.003402980338417018
143,-0.004610131718881608,0.022399596617920958,-0.003451859043989216
144,-0.004713910053761597,0.022457249441739047,-0.003502363204384799
145,-0.004821849885665936,0.02251147947103985,-0.0035543933250197527
146,-0.004933763984397551,0.022562042813008654,-0.003607836327369425
147,-0.005049447798385736,0.022608702550302073,-0.0036625674829178795
148,-0.00516867966380247,0.02265123160966074,-0.003718452212514941
149,-0.0052912207297789405,0.022689414614577064,-0.003775347443769357
150,-0.005416815033525968,0.02272304871811411,-0.0038331024519369654
151,-0.005545190201009003,0.022751943684114553,-0.003891559308264409
152,-0.005676059058723847,0.02277592159583265,-0.003950553203660259
153,-0.005809122181010847,0.02279481662282961,-0.004009912980104306
154,-0.00594407124770746,0.022808475250130005,-0.004069462152833144
155,-0.0060805930152060764,0.022816757225123968,-0.0041290204773779
156,-0.00621837359194435,0.022819537307202122,-0.00418840580801589
157,-0.006357102636801078,0.022816707824231865,-0.004247435909484589
158,-0.006496477168055011,0.02280818197156938,-0.004305930084287056
159,-0.006636204763747419,0.0227938975745125,-0.004363710672955299
160,-0.006776005994999912,0.02277382074008982,-0.004420604480076614
161,-0.006915616112244735,0.02274794873002458,-0.0044764440477356214
162,-0.007054786248233081,0.0227163116024416,-0.004531068578037182
163,-0.00719328440820421,0.02267897245126078,-0.004584324341247003
164,-0.007330896257301927,0.022636026185915547,-0.004636064591606397
165,-0.0074674255299338275,0.022587596873215755,-0.0046861490867303665
166,-0.007602693974529291,0.022533833909840376,-0.004734443184444761
167,-0.007736540914962294,0.022474907576978252,-0.0047808164750892425
168,-0.007868822546862081,0.02241100462427301,-0.004825141164177111
169,-0.007999411069432217,0.02234232445612381,-0.00486729064187114
170,-0.008128193770658198,0.02226907633179981,-0.004907138515784407
